Date,AMZN,Date,BP,Date,DIS,Date,NYMT
42006.66667,308.52,42006.66667,38.12,42006.66667,93.75,42006.66667,7.85
42009.66667,302.19,42009.66667,36.1,42009.66667,92.38,42009.66667,7.88
42010.66667,295.29,42010.66667,35.83,42010.66667,91.89,42010.66667,7.87
42011.66667,298.42,42011.66667,35.92,42011.66667,92.83,42011.66667,7.86
42012.66667,300.46,42012.66667,36.73,42012.66667,93.79,42012.66667,7.83
42013.66667,296.93,42013.66667,36.58,42013.66667,94.25,42013.66667,7.84
42016.66667,291.41,42016.66667,36.05,42016.66667,94.46,42016.66667,7.82
42017.66667,294.74,42017.66667,35.96,42017.66667,95.19,42017.66667,7.72
42018.66667,293.27,42018.66667,35.67,42018.66667,94.23,42018.66667,7.71
42019.66667,286.95,42019.66667,35.73,42019.66667,94.35,42019.66667,7.66
42020.66667,290.74,42020.66667,37.86,42020.66667,95.18,42020.66667,7.75
42024.66667,289.44,42024.66667,37.69,42024.66667,94.74,42024.66667,7.73
42025.66667,297.25,42025.66667,38.82,42025.66667,94.17,42025.66667,7.78
42026.66667,310.32,42026.66667,38.98,42026.66667,95.15,42026.66667,7.87
42027.66667,312.39,42027.66667,38.9,42027.66667,94.72,42027.66667,7.81
42030.66667,309.66,42030.66667,39.92,42030.66667,94.97,42030.66667,7.88
42031.66667,306.75,42031.66667,40.21,42031.66667,93.97,42031.66667,7.91
42032.66667,303.91,42032.66667,38.88,42032.66667,92.67,42032.66667,7.86
42033.66667,311.78,42033.66667,38.75,42033.66667,93.22,42033.66667,7.85
42034.66667,354.53,42034.66667,38.83,42034.66667,90.96,42034.66667,7.74
42037.66667,364.47,42037.66667,39.86,42037.66667,91.93,42037.66667,7.58
42038.66667,363.55,42038.66667,41.1,42038.66667,94.1,42038.66667,7.61
42039.66667,364.75,42039.66667,40.45,42039.66667,101.28,42039.66667,7.49
42040.66667,373.89,42040.66667,41.38,42040.66667,102.64,42040.66667,7.61
42041.66667,374.28,42041.66667,41.17,42041.66667,102.02,42041.66667,7.52
42044.66667,370.56,42044.66667,41.61,42044.66667,101.73,42044.66667,7.49
42045.66667,373,42045.66667,41.25,42045.66667,101.92,42045.66667,7.48
42046.66667,375.14,42046.66667,40.35,42046.66667,101.87,42046.66667,7.6
42047.66667,377.17,42047.66667,41.34,42047.66667,103.58,42047.66667,7.7
42048.66667,381.83,42048.66667,41.93,42048.66667,104.17,42048.66667,7.75
42052.66667,375.43,42052.66667,41.78,42052.66667,104.12,42052.66667,7.78
42053.66667,373.37,42053.66667,41.75,42053.66667,103.86,42053.66667,7.79
42054.66667,379,42054.66667,41.19,42054.66667,103.89,42054.66667,7.79
42055.66667,383.66,42055.66667,41.28,42055.66667,104.55,42055.66667,7.79
42058.66667,380.14,42058.66667,41.22,42058.66667,104.99,42058.66667,7.84
42059.66667,378.59,42059.66667,41.59,42059.66667,104.67,42059.66667,7.69
42060.66667,385.37,42060.66667,41.91,42060.66667,105.57,42060.66667,7.86
42061.66667,384.8,42061.66667,41.36,42061.66667,104.56,42061.66667,7.87
42062.66667,380.16,42062.66667,41.44,42062.66667,104.08,42062.66667,7.9
42065.66667,385.66,42065.66667,41.3,42065.66667,105.89,42065.66667,7.86
42066.66667,384.61,42066.66667,41.74,42066.66667,106.35,42066.66667,7.85
42067.66667,382.72,42067.66667,41.53,42067.66667,105.57,42067.66667,7.92
42068.66667,387.83,42068.66667,41.18,42068.66667,105.03,42068.66667,7.92
42069.66667,380.09,42069.66667,40.35,42069.66667,103.82,42069.66667,7.8
42072.66667,378.56,42072.66667,40.28,42072.66667,105.26,42072.66667,7.84
42073.66667,369.51,42073.66667,39.04,42073.66667,103.09,42073.66667,7.83
42074.66667,366.37,42074.66667,38.23,42074.66667,102.89,42074.66667,7.8
42075.66667,374.24,42075.66667,38.16,42075.66667,107.17,42075.66667,7.9
42076.66667,370.58,42076.66667,37.6,42076.66667,106.44,42076.66667,7.88
42079.66667,373.35,42079.66667,37.55,42079.66667,107.37,42079.66667,7.9
42080.66667,371.92,42080.66667,37.82,42080.66667,106.96,42080.66667,7.89
42081.66667,375.14,42081.66667,39.35,42081.66667,107.97,42081.66667,8.01
42082.66667,373.24,42082.66667,38.97,42082.66667,107.37,42082.66667,8.01
42083.66667,378.49,42083.66667,40.1,42083.66667,108.43,42083.66667,8.11
42086.66667,375.11,42086.66667,40.14,42086.66667,108.22,42086.66667,8.06
42087.66667,374.09,42087.66667,39.51,42087.66667,107.11,42087.66667,8.03
42088.66667,370.96,42088.66667,40.01,42088.66667,105,42088.66667,7.98
42089.66667,367.35,42089.66667,39.81,42089.66667,105.24,42089.66667,7.75
42090.66667,370.56,42090.66667,39.61,42090.66667,105.48,42090.66667,7.79
42093.66667,374.59,42093.66667,39.84,42093.66667,106.12,42093.66667,7.81
42094.66667,372.1,42094.66667,39.11,42094.66667,104.89,42094.66667,7.76
42095.66667,370.26,42095.66667,39.5,42095.66667,105.44,42095.66667,7.74
42096.66667,372.25,42096.66667,39.65,42096.66667,106,42096.66667,7.77
42100.66667,377.04,42100.66667,40.13,42100.66667,105.63,42100.66667,7.83
42101.66667,374.41,42101.66667,40.25,42101.66667,105.43,42101.66667,7.8
42102.66667,381.2,42102.66667,40.77,42102.66667,106.36,42102.66667,7.8
42103.66667,383.54,42103.66667,41.35,42103.66667,106.77,42103.66667,7.75
42104.66667,382.65,42104.66667,41.54,42104.66667,106.95,42104.66667,7.79
42107.66667,382.36,42107.66667,41.23,42107.66667,106.51,42107.66667,7.79
42108.66667,385.11,42108.66667,41.8,42108.66667,106.66,42108.66667,7.82
42109.66667,383.45,42109.66667,42.42,42109.66667,106.98,42109.66667,7.86
42110.66667,386.04,42110.66667,42.55,42110.66667,108.1,42110.66667,7.88
42111.66667,375.56,42111.66667,42.89,42111.66667,106.69,42111.66667,7.86
42114.66667,389.51,42114.66667,42.82,42114.66667,108.22,42114.66667,7.88
42115.66667,391.18,42115.66667,42.78,42115.66667,107.68,42115.66667,7.82
42116.66667,389.8,42116.66667,43.24,42116.66667,107.94,42116.66667,7.87
42117.66667,389.99,42117.66667,43.6,42117.66667,109,42117.66667,7.85
42118.66667,445.1,42118.66667,43.46,42118.66667,109.53,42118.66667,7.89
42121.66667,438.56,42121.66667,43.04,42121.66667,110.16,42121.66667,7.95
42122.66667,429.31,42122.66667,43.48,42122.66667,109.92,42122.66667,7.93
42123.66667,429.37,42123.66667,43.59,42123.66667,109.81,42123.66667,7.87
42124.66667,421.78,42124.66667,43.16,42124.66667,108.72,42124.66667,7.81
42125.66667,422.87,42125.66667,43.23,42125.66667,110.52,42125.66667,7.86
42128.66667,423.04,42128.66667,43.41,42128.66667,111.03,42128.66667,7.89
42129.66667,421.19,42129.66667,43.1,42129.66667,110.81,42129.66667,7.84
42130.66667,419.1,42130.66667,42.5,42130.66667,109.72,42130.66667,7.64
42131.66667,426.88,42131.66667,41.83,42131.66667,109.26,42131.66667,7.7
42132.66667,433.69,42132.66667,42.71,42132.66667,110.11,42132.66667,7.77
42135.66667,432.85,42135.66667,42.58,42135.66667,108.6,42135.66667,7.78
42136.66667,431.02,42136.66667,42.69,42136.66667,109.24,42136.66667,7.82
42137.66667,426.87,42137.66667,42.77,42137.66667,109.19,42137.66667,7.83
42138.66667,432.28,42138.66667,42.96,42138.66667,109.93,42138.66667,7.86
42139.66667,426,42139.66667,42.81,42139.66667,110.3,42139.66667,7.91
42142.66667,425.24,42142.66667,42.39,42142.66667,110.33,42142.66667,7.94
42143.66667,421.71,42143.66667,41.83,42143.66667,110.56,42143.66667,7.94
42144.66667,423.86,42144.66667,42.08,42144.66667,110.2,42144.66667,7.96
42145.66667,431.63,42145.66667,42.9,42145.66667,110.39,42145.66667,7.94
42146.66667,427.63,42146.66667,42.5,42146.66667,110.26,42146.66667,7.91
42150.66667,425.47,42150.66667,41.63,42150.66667,109.44,42150.66667,7.85
42151.66667,431.42,42151.66667,41.79,42151.66667,110.37,42151.66667,7.93
42152.66667,426.57,42152.66667,41.55,42152.66667,110.53,42152.66667,7.94
42153.66667,429.23,42153.66667,41.46,42153.66667,110.37,42153.66667,7.92
42156.66667,430.92,42156.66667,40.95,42156.66667,110.96,42156.66667,7.93
42157.66667,430.99,42157.66667,41.5,42157.66667,110.75,42157.66667,7.91
42158.66667,436.59,42158.66667,41.23,42158.66667,111.17,42158.66667,7.87
42159.66667,430.78,42159.66667,40.62,42159.66667,110.3,42159.66667,7.87
42160.66667,426.95,42160.66667,40.56,42160.66667,110.3,42160.66667,7.78
42163.66667,423.5,42163.66667,40.53,42163.66667,109.29,42163.66667,7.68
42164.66667,425.48,42164.66667,40.55,42164.66667,108.52,42164.66667,7.66
42165.66667,430.77,42165.66667,41.28,42165.66667,110,42165.66667,7.7
42166.66667,432.97,42166.66667,41.42,42166.66667,110.62,42166.66667,7.78
42167.66667,429.92,42167.66667,40.8,42167.66667,109.95,42167.66667,7.75
42170.66667,423.67,42170.66667,40.92,42170.66667,110.18,42170.66667,7.77
42171.66667,427.26,42171.66667,40.91,42171.66667,111.06,42171.66667,7.82
42172.66667,427.81,42172.66667,41.21,42172.66667,111.49,42172.66667,7.83
42173.66667,439.39,42173.66667,41.26,42173.66667,113.22,42173.66667,7.87
42174.66667,434.92,42174.66667,41.15,42174.66667,112.62,42174.66667,8.04
42177.66667,436.29,42177.66667,41.52,42177.66667,113.53,42177.66667,7.99
42178.66667,445.99,42178.66667,41.54,42178.66667,114.41,42178.66667,8.03
42179.66667,440.84,42179.66667,41.83,42179.66667,113.77,42179.66667,7.98
42180.66667,440.1,42180.66667,41.89,42180.66667,114.45,42180.66667,7.71
42181.66667,438.1,42181.66667,41.35,42181.66667,114.99,42181.66667,7.68
42184.66667,429.86,42184.66667,40.31,42184.66667,113.05,42184.66667,7.5
42185.66667,434.09,42185.66667,39.96,42185.66667,114.14,42185.66667,7.48
42186.66667,437.39,42186.66667,39.27,42186.66667,115.13,42186.66667,7.63
42187.66667,437.71,42187.66667,41.29,42187.66667,114.97,42187.66667,7.54
42191.66667,436.04,42191.66667,39.91,42191.66667,115.7,42191.66667,7.7
42192.66667,436.72,42192.66667,39.71,42192.66667,117.1,42192.66667,7.78
42193.66667,429.7,42193.66667,39.15,42193.66667,115.19,42193.66667,7.71
42194.66667,434.39,42194.66667,39.13,42194.66667,115.6,42194.66667,7.66
42195.66667,443.51,42195.66667,39.9,42195.66667,116.44,42195.66667,7.74
42198.66667,455.57,42198.66667,39.96,42198.66667,118.05,42198.66667,7.8
42199.66667,465.57,42199.66667,40.33,42199.66667,117.85,42199.66667,7.8
42200.66667,461.19,42200.66667,40.04,42200.66667,118.3,42200.66667,7.7
42201.66667,475.48,42201.66667,39.54,42201.66667,119.07,42201.66667,7.7
42202.66667,483.01,42202.66667,39.12,42202.66667,118.86,42202.66667,7.69
42205.66667,488.1,42205.66667,38.75,42205.66667,119.58,42205.66667,7.66
42206.66667,488,42206.66667,38.73,42206.66667,119.31,42206.66667,7.66
42207.66667,488.27,42207.66667,37.91,42207.66667,119.33,42207.66667,7.65
42208.66667,482.18,42208.66667,37.3,42208.66667,118.8,42208.66667,7.53
42209.66667,529.42,42209.66667,36.57,42209.66667,118.91,42209.66667,7.54
42212.66667,531.41,42212.66667,36.05,42212.66667,118.25,42212.66667,7.43
42213.66667,526.03,42213.66667,37.29,42213.66667,118.46,42213.66667,7.57
42214.66667,529,42214.66667,37.39,42214.66667,119.84,42214.66667,7.58
42215.66667,536.76,42215.66667,37.68,42215.66667,120.03,42215.66667,7.58
42216.66667,536.15,42216.66667,36.97,42216.66667,120,42216.66667,7.48
42219.66667,535.03,42219.66667,36.48,42219.66667,121.12,42219.66667,7.52
42220.66667,531.9,42220.66667,36.54,42220.66667,121.69,42220.66667,7.5
42221.66667,537.01,42221.66667,35.87,42221.66667,110.53,42221.66667,7.16
42222.66667,529.46,42222.66667,35.88,42222.66667,108.55,42222.66667,7.1
42223.66667,522.62,42223.66667,35.68,42223.66667,109.35,42223.66667,7.07
42226.66667,524,42226.66667,36.28,42226.66667,111,42226.66667,6.57
42227.66667,527.46,42227.66667,36.05,42227.66667,108,42227.66667,6.63
42228.66667,525.91,42228.66667,36.44,42228.66667,106.99,42228.66667,6.58
42229.66667,529.66,42229.66667,35.92,42229.66667,107.52,42229.66667,6.56
42230.66667,531.52,42230.66667,35.77,42230.66667,107.16,42230.66667,6.63
42233.66667,535.22,42233.66667,35.53,42233.66667,109.05,42233.66667,6.7
42234.66667,535.02,42234.66667,35.25,42234.66667,106.94,42234.66667,6.66
42235.66667,532.92,42235.66667,34.66,42235.66667,106.45,42235.66667,6.67
42236.66667,515.78,42236.66667,34.38,42236.66667,100.02,42236.66667,6.79
42237.66667,494.47,42237.66667,33.17,42237.66667,98.84,42237.66667,6.62
42240.66667,463.37,42240.66667,31.19,42240.66667,95.36,42240.66667,6.37
42241.66667,466.37,42241.66667,30.71,42241.66667,95.89,42241.66667,6.4
42242.66667,500.77,42242.66667,31.1,42242.66667,99.23,42242.66667,6.52
42243.66667,518.37,42243.66667,33.03,42243.66667,102.17,42243.66667,6.6
42244.66667,518.01,42244.66667,33.26,42244.66667,102.48,42244.66667,6.58
42247.66667,512.89,42247.66667,33.54,42247.66667,101.88,42247.66667,6.54
42248.66667,496.54,42248.66667,32.14,42248.66667,99.51,42248.66667,6.43
42249.66667,510.55,42249.66667,32.2,42249.66667,101.89,42249.66667,6.44
42250.66667,504.72,42250.66667,32.41,42250.66667,101.99,42250.66667,6.45
42251.66667,499,42251.66667,30.7,42251.66667,100.97,42251.66667,6.38
42255.66667,517.54,42255.66667,31.41,42255.66667,104.01,42255.66667,6.46
42256.66667,516.89,42256.66667,30.9,42256.66667,101.91,42256.66667,6.41
42257.66667,522.24,42257.66667,31.21,42257.66667,102.6,42257.66667,6.38
42258.66667,529.44,42258.66667,31.01,42258.66667,104.48,42258.66667,6.5
42261.66667,521.38,42261.66667,30.68,42261.66667,103.82,42261.66667,6.56
42262.66667,522.37,42262.66667,31.11,42262.66667,103.43,42262.66667,6.56
42263.66667,527.39,42263.66667,32.13,42263.66667,103.96,42263.66667,6.56
42264.66667,538.87,42264.66667,32.11,42264.66667,104.2,42264.66667,6.66
42265.66667,540.26,42265.66667,31.09,42265.66667,102.84,42265.66667,6.68
42268.66667,548.39,42268.66667,31.06,42268.66667,103.41,42268.66667,6.54
42269.66667,538.4,42269.66667,30.39,42269.66667,102.49,42269.66667,6.61
42270.66667,536.07,42270.66667,29.92,42270.66667,101.57,42270.66667,6.67
42271.66667,533.75,42271.66667,30.16,42271.66667,100.62,42271.66667,6.34
42272.66667,524.25,42272.66667,30.43,42272.66667,100.3,42272.66667,6.27
42275.66667,504.06,42275.66667,29.38,42275.66667,98.49,42275.66667,5.86
42276.66667,496.07,42276.66667,29.63,42276.66667,99.42,42276.66667,5.5
42277.66667,511.89,42277.66667,30.56,42277.66667,102.2,42277.66667,5.49
42278.66667,520.72,42278.66667,30.96,42278.66667,102.67,42278.66667,5.43
42279.66667,532.54,42279.66667,32.52,42279.66667,103,42279.66667,5.43
42282.66667,543.68,42282.66667,33.49,42282.66667,103.85,42282.66667,5.68
42283.66667,537.48,42283.66667,34.31,42283.66667,103.77,42283.66667,5.7
42284.66667,541.94,42284.66667,35.71,42284.66667,103.39,42284.66667,5.79
42285.66667,533.16,42285.66667,35.96,42285.66667,104.61,42285.66667,5.87
42286.66667,539.8,42286.66667,35.96,42286.66667,105.56,42286.66667,5.86
42289.66667,550.19,42289.66667,35.37,42289.66667,106.35,42289.66667,5.82
42290.66667,548.9,42290.66667,34.73,42290.66667,106.59,42290.66667,5.65
42291.66667,544.83,42291.66667,35.32,42291.66667,105.73,42291.66667,5.58
42292.66667,562.44,42292.66667,35.68,42292.66667,107.89,42292.66667,5.68
42293.66667,570.76,42293.66667,35.86,42293.66667,108.24,42293.66667,5.68
42296.66667,573.15,42296.66667,34.94,42296.66667,109.47,42296.66667,5.71
42297.66667,560.88,42297.66667,34.97,42297.66667,109.84,42297.66667,5.83
42298.66667,555.77,42298.66667,35.14,42298.66667,110.09,42298.66667,5.89
42299.66667,563.91,42299.66667,35.92,42299.66667,113.25,42299.66667,5.89
42300.66667,599.03,42300.66667,35.72,42300.66667,113.09,42300.66667,5.93
42303.66667,608.61,42303.66667,35.05,42303.66667,113.52,42303.66667,6.01
42304.66667,611.01,42304.66667,34.82,42304.66667,113.77,42304.66667,5.78
42305.66667,617.1,42305.66667,35.74,42305.66667,114.34,42305.66667,5.86
42306.66667,626.55,42306.66667,35.71,42306.66667,115.04,42306.66667,5.78
42307.66667,625.9,42307.66667,35.7,42307.66667,113.74,42307.66667,5.68
42310.66667,628.35,42310.66667,36.28,42310.66667,115.04,42310.66667,5.81
42311.66667,625.31,42311.66667,37.23,42311.66667,115.54,42311.66667,5.9
42312.66667,640.95,42312.66667,36.36,42312.66667,113.25,42312.66667,5.65
42313.66667,655.65,42313.66667,35.55,42313.66667,113,42313.66667,5.62
42314.66667,659.37,42314.66667,35.13,42314.66667,115.67,42314.66667,5.59
42317.66667,655.49,42317.66667,34.88,42317.66667,116.42,42317.66667,5.48
42318.66667,659.68,42318.66667,34.77,42318.66667,117.42,42318.66667,5.61
42319.66667,673.25,42319.66667,34.39,42319.66667,116.52,42319.66667,5.6
42320.66667,665.6,42320.66667,33.5,42320.66667,116.21,42320.66667,5.52
42321.66667,642.35,42321.66667,33.38,42321.66667,114.84,42321.66667,5.52
42324.66667,647.81,42324.66667,34.48,42324.66667,115.92,42324.66667,5.59
42325.66667,643.3,42325.66667,34.18,42325.66667,116.13,42325.66667,5.56
42326.66667,663.54,42326.66667,35.1,42326.66667,118.14,42326.66667,5.67
42327.66667,661.27,42327.66667,35.25,42327.66667,118.71,42327.66667,5.75
42328.66667,668.45,42328.66667,34.43,42328.66667,120.07,42328.66667,5.78
42331.66667,678.99,42331.66667,34.42,42331.66667,119.42,42331.66667,5.79
42332.66667,671.15,42332.66667,34.99,42332.66667,117.95,42332.66667,5.9
42333.66667,675.34,42333.66667,34.99,42333.66667,118.67,42333.66667,5.82
42335.66667,673.26,42335.66667,34.83,42335.66667,115.13,42335.66667,5.91
42338.66667,664.8,42338.66667,34.6,42338.66667,113.47,42338.66667,5.8
42339.66667,679.06,42339.66667,34.77,42339.66667,115.39,42339.66667,5.78
42340.66667,676.01,42340.66667,33.82,42340.66667,114,42340.66667,5.64
42341.66667,666.25,42341.66667,33.26,42341.66667,111.89,42341.66667,5.6
42342.66667,672.64,42342.66667,32.67,42342.66667,114.24,42342.66667,5.59
42345.66667,669.83,42345.66667,31.26,42345.66667,113.83,42345.66667,5.55
42346.66667,677.33,42346.66667,31.27,42346.66667,112.48,42346.66667,5.45
42347.66667,664.79,42347.66667,31.81,42347.66667,111.47,42347.66667,5.45
42348.66667,662.32,42348.66667,31.8,42348.66667,110.76,42348.66667,5.46
42349.66667,640.15,42349.66667,30.79,42349.66667,108.04,42349.66667,5.36
42352.66667,657.91,42352.66667,30.22,42352.66667,109.35,42352.66667,4.99
42353.66667,658.64,42353.66667,30.75,42353.66667,112.16,42353.66667,5.13
42354.66667,675.77,42354.66667,30.87,42354.66667,113.79,42354.66667,5.29
42355.66667,670.65,42355.66667,30.35,42355.66667,112.01,42355.66667,5.49
42356.66667,664.14,42356.66667,30.15,42356.66667,107.72,42356.66667,5.67
42359.66667,664.51,42359.66667,30.13,42359.66667,106.59,42359.66667,5.81
42360.66667,663.15,42360.66667,30.79,42360.66667,106.74,42360.66667,5.85
42361.66667,663.7,42361.66667,32.35,42361.66667,105.56,42361.66667,5.64
42362.66667,662.79,42362.66667,32.12,42362.66667,105.86,42362.66667,5.62
42366.66667,675.2,42366.66667,31.71,42366.66667,107.25,42366.66667,5.55
42367.66667,693.97,42367.66667,31.87,42367.66667,107.08,42367.66667,5.53
42368.66667,689.07,42368.66667,31.31,42368.66667,106.34,42368.66667,5.47
42369.66667,675.89,42369.66667,31.26,42369.66667,105.08,42369.66667,5.33
42373.66667,636.99,42373.66667,31.06,42373.66667,102.98,42373.66667,5.35
42374.66667,633.79,42374.66667,30.93,42374.66667,100.9,42374.66667,5.48
42375.66667,632.65,42375.66667,30.3,42375.66667,100.36,42375.66667,5.51
42376.66667,607.94,42376.66667,29.43,42376.66667,99.5,42376.66667,5.31
42377.66667,607.05,42377.66667,28.91,42377.66667,99.25,42377.66667,5.27
42380.66667,617.74,42380.66667,28.84,42380.66667,99.92,42380.66667,5.21
42381.66667,617.89,42381.66667,28.65,42381.66667,101.46,42381.66667,5.14
42382.66667,581.81,42382.66667,28.77,42382.66667,98.48,42382.66667,4.87
42383.66667,593,42383.66667,30.83,42383.66667,99.11,42383.66667,4.87
42384.66667,570.18,42384.66667,29.16,42384.66667,93.9,42384.66667,4.64
42388.66667,574.48,42388.66667,28.92,42388.66667,93.97,42388.66667,4.3
42389.66667,571.77,42389.66667,28.46,42389.66667,92.54,42389.66667,4.31
42390.66667,575.02,42390.66667,29.46,42390.66667,94.02,42390.66667,4.34
42391.66667,596.38,42391.66667,30.35,42391.66667,96.9,42391.66667,4.59
42394.66667,596.53,42394.66667,29.47,42394.66667,95.29,42394.66667,4.43
42395.66667,601.25,42395.66667,30.74,42395.66667,96.27,42395.66667,4.67
42396.66667,583.35,42396.66667,30.68,42396.66667,94.32,42396.66667,4.58
42397.66667,635.35,42397.66667,31.89,42397.66667,93.53,42397.66667,4.63
42398.66667,587,42398.66667,32.37,42398.66667,95.82,42398.66667,4.84
42401.66667,574.81,42401.66667,31.7,42401.66667,95.15,42401.66667,4.77
42402.66667,552.1,42402.66667,29.02,42402.66667,93.12,42402.66667,4.71
42403.66667,531.07,42403.66667,29.66,42403.66667,95.14,42403.66667,4.81
42404.66667,536.26,42404.66667,30.61,42404.66667,95.43,42404.66667,4.86
42405.66667,502.13,42405.66667,30.46,42405.66667,93.9,42405.66667,4.8
42408.66667,488.1,42408.66667,29.92,42408.66667,92.12,42408.66667,4.76
42409.66667,482.07,42409.66667,28.95,42409.66667,92.32,42409.66667,4.61
42410.66667,490.48,42410.66667,28.04,42410.66667,88.85,42410.66667,4.59
42411.66667,503.82,42411.66667,27.64,42411.66667,90.31,42411.66667,4.47
42412.66667,507.08,42412.66667,29.02,42412.66667,91.15,42412.66667,4.61
42416.66667,521.1,42416.66667,29.06,42416.66667,92.91,42416.66667,4.78
42417.66667,534.1,42417.66667,29.95,42417.66667,95.5,42417.66667,4.85
42418.66667,525,42418.66667,29.78,42418.66667,95.17,42418.66667,4.88
42419.66667,534.9,42419.66667,29.75,42419.66667,95.01,42419.66667,4.87
42422.66667,559.5,42422.66667,30.3,42422.66667,96.37,42422.66667,4.97
42423.66667,552.94,42423.66667,29,42423.66667,95.38,42423.66667,5.08
42424.66667,554.04,42424.66667,28.54,42424.66667,95.43,42424.66667,4.06
42425.66667,555.15,42425.66667,28.66,42425.66667,95.65,42425.66667,4.16
42426.66667,555.23,42426.66667,29,42426.66667,95.31,42426.66667,3.98
42429.66667,552.52,42429.66667,29.09,42429.66667,95.52,42429.66667,4.18
42430.66667,579.04,42430.66667,29.63,42430.66667,97.65,42430.66667,4.21
42431.66667,580.21,42431.66667,30.21,42431.66667,97,42431.66667,4.26
42432.66667,577.49,42432.66667,30.87,42432.66667,98.82,42432.66667,4.45
42433.66667,575.14,42433.66667,31.15,42433.66667,98.48,42433.66667,4.54
42436.66667,562.8,42436.66667,31.5,42436.66667,99.39,42436.66667,4.66
42437.66667,560.26,42437.66667,30.07,42437.66667,97.82,42437.66667,4.49
42438.66667,559.47,42438.66667,30.3,42438.66667,97.66,42438.66667,4.48
42439.66667,558.93,42439.66667,29.83,42439.66667,97.04,42439.66667,4.39
42440.66667,569.61,42440.66667,30.55,42440.66667,97.94,42440.66667,4.47
42443.66667,573.37,42443.66667,29.95,42443.66667,98.81,42443.66667,4.52
42444.66667,577.02,42444.66667,29.64,42444.66667,98.24,42444.66667,4.44
42445.66667,574.27,42445.66667,30.51,42445.66667,98.44,42445.66667,4.49
42446.66667,559.44,42446.66667,31.54,42446.66667,99.6,42446.66667,4.75
42447.66667,552.08,42447.66667,31.33,42447.66667,99.2,42447.66667,4.67
42450.66667,553.98,42450.66667,31.12,42450.66667,98.46,42450.66667,5.03
42451.66667,560.48,42451.66667,30.94,42451.66667,97.58,42451.66667,5.01
42452.66667,569.63,42452.66667,30.2,42452.66667,96.83,42452.66667,4.58
42453.66667,582.95,42453.66667,30.42,42453.66667,97.22,42453.66667,4.5
42457.66667,579.87,42457.66667,30.42,42457.66667,98.09,42457.66667,4.57
42458.66667,593.86,42458.66667,30.35,42458.66667,98.16,42458.66667,4.7
42459.66667,598.69,42459.66667,30.93,42459.66667,98.91,42459.66667,4.71
42460.66667,593.64,42460.66667,30.18,42460.66667,99.31,42460.66667,4.74
42461.66667,598.5,42461.66667,29.57,42461.66667,99.07,42461.66667,4.71
42464.66667,593.19,42464.66667,29.58,42464.66667,98.68,42464.66667,4.65
42465.66667,586.14,42465.66667,28.93,42465.66667,97,42465.66667,4.67
42466.66667,602.08,42466.66667,29.3,42466.66667,97.48,42466.66667,4.68
42467.66667,591.43,42467.66667,29.13,42467.66667,96.16,42467.66667,4.65
42468.66667,594.6,42468.66667,30.15,42468.66667,96.42,42468.66667,4.64
42471.66667,595.93,42471.66667,30.31,42471.66667,96.27,42471.66667,4.76
42472.66667,603.17,42472.66667,31.2,42472.66667,97.35,42472.66667,4.85
42473.66667,614.82,42473.66667,31.38,42473.66667,99.48,42473.66667,4.92
42474.66667,620.75,42474.66667,30.92,42474.66667,98.63,42474.66667,4.91
42475.66667,625.89,42475.66667,30.65,42475.66667,98.59,42475.66667,4.91
42478.66667,635.35,42478.66667,31.06,42478.66667,101.48,42478.66667,4.92
42479.66667,627.9,42479.66667,31.76,42479.66667,102.64,42479.66667,4.97
42480.66667,632.99,42480.66667,31.86,42480.66667,103.27,42480.66667,5.04
42481.66667,631,42481.66667,31.74,42481.66667,102.91,42481.66667,5.01
42482.66667,620.5,42482.66667,32.15,42482.66667,103.77,42482.66667,5.06
42485.66667,626.2,42485.66667,31.79,42485.66667,104.57,42485.66667,5.06
42486.66667,616.88,42486.66667,33.49,42486.66667,104.89,42486.66667,5.2
42487.66667,606.57,42487.66667,33.84,42487.66667,105.28,42487.66667,5.2
42488.66667,602,42488.66667,33.49,42488.66667,104.03,42488.66667,5.17
42489.66667,659.59,42489.66667,33.58,42489.66667,103.26,42489.66667,5.2
42492.66667,683.85,42492.66667,33.62,42492.66667,104.36,42492.66667,5.14
42493.66667,671.32,42493.66667,32.56,42493.66667,103.78,42493.66667,5.07
42494.66667,670.9,42494.66667,31.42,42494.66667,103.67,42494.66667,5.22
42495.66667,659.09,42495.66667,31.58,42495.66667,104.93,42495.66667,5.36
42496.66667,673.95,42496.66667,31.58,42496.66667,105.54,42496.66667,5.52
42499.66667,679.75,42499.66667,31.08,42499.66667,105.34,42499.66667,5.7
42500.66667,703.07,42500.66667,31.68,42500.66667,106.6,42500.66667,5.71
42501.66667,713.23,42501.66667,31.67,42501.66667,102.29,42501.66667,5.71
42502.66667,717.93,42502.66667,31.86,42502.66667,101.71,42502.66667,5.69
42503.66667,709.92,42503.66667,31.47,42503.66667,100.52,42503.66667,5.67
42506.66667,710.66,42506.66667,32.06,42506.66667,100.36,42506.66667,5.69
42507.66667,695.27,42507.66667,32.22,42507.66667,99.94,42507.66667,5.64
42508.66667,697.45,42508.66667,32.13,42508.66667,99,42508.66667,5.56
42509.66667,698.52,42509.66667,31.98,42509.66667,98.41,42509.66667,5.6
42510.66667,702.8,42510.66667,31.93,42510.66667,99.78,42510.66667,5.58
42513.66667,696.75,42513.66667,31.46,42513.66667,99.18,42513.66667,5.65
