Date,Close,Stock
12/26/2018,105.83,DIS
12/27/2018,106.52,DIS
12/28/2018,107.3,DIS
12/31/2018,109.65,DIS
1/2/2019,108.97,DIS
1/3/2019,106.33,DIS
1/4/2019,109.61,DIS
1/7/2019,110.56,DIS
1/8/2019,111.42,DIS
1/9/2019,112.67,DIS
1/10/2019,112.8,DIS
1/11/2019,112.65,DIS
1/14/2019,112.42,DIS
1/15/2019,111.76,DIS
1/16/2019,110.91,DIS
1/17/2019,111.01,DIS
1/18/2019,111.04,DIS
1/22/2019,110.6,DIS
1/23/2019,111.12,DIS
1/24/2019,110.55,DIS
1/25/2019,111.09,DIS
1/28/2019,110.81,DIS
1/29/2019,110.9,DIS
1/30/2019,110.13,DIS
1/31/2019,111.52,DIS
2/1/2019,111.3,DIS
2/4/2019,111.8,DIS
2/5/2019,112.66,DIS
2/6/2019,111.41,DIS
2/7/2019,110.95,DIS
2/8/2019,111.51,DIS
2/11/2019,109.44,DIS
2/12/2019,109.2,DIS
2/13/2019,110.2,DIS
2/14/2019,110.66,DIS
2/15/2019,112.59,DIS
2/19/2019,113.51,DIS
2/20/2019,113.68,DIS
2/21/2019,114.29,DIS
2/22/2019,115.25,DIS
2/25/2019,113.59,DIS
2/26/2019,113.5,DIS
2/27/2019,112.78,DIS
2/28/2019,112.84,DIS
3/1/2019,114.01,DIS
3/4/2019,114.33,DIS
3/5/2019,114,DIS
3/6/2019,114.85,DIS
3/7/2019,114.01,DIS
3/8/2019,113.81,DIS
3/11/2019,114.75,DIS
3/12/2019,114.73,DIS
3/13/2019,114.09,DIS
3/14/2019,114.48,DIS
3/15/2019,114.96,DIS
3/18/2019,113.12,DIS
3/19/2019,110,DIS
3/20/2019,109.99,DIS
3/21/2019,108.66,DIS
3/22/2019,108.23,DIS
3/25/2019,107.79,DIS
3/26/2019,110.14,DIS
3/27/2019,110.28,DIS
3/28/2019,110.71,DIS
3/29/2019,111.03,DIS
4/1/2019,112.51,DIS
4/2/2019,111.96,DIS
4/3/2019,112.52,DIS
4/4/2019,114.75,DIS
4/5/2019,115,DIS
4/8/2019,114.96,DIS
4/9/2019,116.86,DIS
4/10/2019,117.16,DIS
4/11/2019,116.6,DIS
4/12/2019,130.06,DIS
4/15/2019,132.04,DIS
4/16/2019,129.9,DIS
4/17/2019,131.75,DIS
4/18/2019,132.45,DIS
4/22/2019,131.68,DIS
4/23/2019,133.36,DIS
4/24/2019,135.1,DIS
4/25/2019,137.24,DIS
4/26/2019,139.92,DIS
4/29/2019,139.3,DIS
4/30/2019,136.97,DIS
5/1/2019,136.38,DIS
5/2/2019,134.14,DIS
5/3/2019,134.33,DIS
5/6/2019,135,DIS
5/7/2019,133.44,DIS
5/8/2019,134.99,DIS
5/9/2019,133.59,DIS
5/10/2019,134.04,DIS
5/13/2019,131.34,DIS
5/14/2019,133.2,DIS
5/15/2019,134.68,DIS
5/16/2019,135.5,DIS
5/17/2019,135.04,DIS
5/20/2019,133.91,DIS
5/21/2019,134.09,DIS
5/22/2019,133.85,DIS
5/23/2019,132.73,DIS
5/24/2019,132.79,DIS
5/28/2019,132.62,DIS
5/29/2019,131.57,DIS
5/30/2019,132.2,DIS
5/31/2019,132.04,DIS
6/3/2019,132.47,DIS
6/4/2019,134.82,DIS
6/5/2019,135.94,DIS
6/6/2019,137.21,DIS
6/7/2019,138.04,DIS
6/10/2019,137.07,DIS
6/11/2019,135.08,DIS
6/12/2019,135.72,DIS
6/13/2019,141.74,DIS
6/14/2019,141.65,DIS
6/17/2019,140.97,DIS
6/18/2019,139.24,DIS
6/19/2019,140.92,DIS
6/20/2019,142.02,DIS
6/21/2019,140.23,DIS
6/24/2019,139.22,DIS
6/25/2019,139.94,DIS
6/26/2019,140.4,DIS
6/27/2019,139.3,DIS
6/28/2019,139.64,DIS
7/1/2019,141.65,DIS
7/2/2019,142.53,DIS
7/3/2019,142.98,DIS
7/5/2019,142.45,DIS
7/8/2019,141.02,DIS
7/9/2019,141.61,DIS
7/10/2019,143.54,DIS
7/11/2019,143.56,DIS
7/12/2019,144.88,DIS
7/15/2019,145.06,DIS
7/16/2019,144.3,DIS
7/17/2019,142.57,DIS
7/18/2019,141.63,DIS
7/19/2019,139.85,DIS
7/22/2019,140.84,DIS
7/23/2019,141.26,DIS
7/24/2019,141.29,DIS
7/25/2019,143.21,DIS
7/26/2019,144.65,DIS
7/29/2019,146.39,DIS
7/30/2019,144.93,DIS
7/31/2019,143.01,DIS
8/1/2019,141.85,DIS
8/2/2019,141.71,DIS
8/5/2019,138.3,DIS
8/6/2019,141.87,DIS
8/7/2019,134.86,DIS
8/8/2019,137.89,DIS
8/9/2019,138.52,DIS
8/12/2019,135.75,DIS
8/13/2019,137.01,DIS
8/14/2019,132.85,DIS
8/15/2019,133.41,DIS
8/16/2019,135.2,DIS
8/19/2019,135.29,DIS
8/20/2019,135.13,DIS
8/21/2019,135.76,DIS
8/22/2019,136.08,DIS
8/23/2019,131.67,DIS
8/26/2019,134.61,DIS
8/27/2019,134.49,DIS
8/28/2019,136.55,DIS
8/29/2019,137.84,DIS
8/30/2019,137.26,DIS
9/3/2019,136.31,DIS
9/4/2019,137.89,DIS
9/5/2019,138.84,DIS
9/6/2019,139.55,DIS
9/9/2019,138.83,DIS
9/10/2019,135.79,DIS
9/11/2019,136.19,DIS
9/12/2019,137.5,DIS
9/13/2019,138.02,DIS
9/16/2019,135.8,DIS
9/17/2019,136.31,DIS
9/18/2019,136.8,DIS
9/19/2019,133.3,DIS
9/20/2019,132.27,DIS
9/23/2019,132.46,DIS
9/24/2019,131.97,DIS
9/25/2019,133.09,DIS
9/26/2019,131.27,DIS
9/27/2019,129.96,DIS
9/30/2019,130.32,DIS
10/1/2019,129.55,DIS
10/2/2019,129.14,DIS
10/3/2019,128.15,DIS
10/4/2019,130.27,DIS
10/7/2019,130.9,DIS
10/8/2019,128.47,DIS
10/9/2019,129.33,DIS
10/10/2019,129.34,DIS
10/11/2019,130.02,DIS
10/14/2019,129.7,DIS
10/15/2019,129.76,DIS
10/16/2019,130.86,DIS
10/17/2019,132.37,DIS
10/18/2019,130.89,DIS
10/21/2019,130.26,DIS
10/22/2019,132.4,DIS
10/23/2019,131.13,DIS
10/24/2019,130.26,DIS
10/25/2019,130.9,DIS
10/28/2019,130.53,DIS
10/29/2019,129.48,DIS
10/30/2019,129.6,DIS
10/31/2019,129.92,DIS
11/1/2019,132.75,DIS
11/4/2019,132.92,DIS
11/5/2019,131.45,DIS
11/6/2019,131.27,DIS
11/7/2019,132.96,DIS
11/8/2019,137.96,DIS
11/11/2019,136.74,DIS
11/12/2019,138.58,DIS
11/13/2019,148.72,DIS
11/14/2019,147.15,DIS
11/15/2019,144.67,DIS
11/18/2019,147.65,DIS
11/19/2019,148.38,DIS
11/20/2019,146.93,DIS
11/21/2019,146.9,DIS
11/22/2019,148.29,DIS
11/25/2019,149.69,DIS
11/26/2019,151.64,DIS
11/27/2019,151.48,DIS
11/29/2019,151.58,DIS
12/2/2019,150.62,DIS
12/3/2019,148.58,DIS
12/4/2019,148.28,DIS
12/5/2019,147.44,DIS
12/6/2019,147.66,DIS
12/9/2019,146.21,DIS
12/10/2019,146.1,DIS
12/11/2019,147.59,DIS
12/12/2019,147.76,DIS
12/13/2019,146.38,DIS
12/16/2019,148.46,DIS
12/17/2019,147.73,DIS
12/18/2019,146.26,DIS
12/19/2019,146.15,DIS
12/20/2019,146.88,DIS
12/23/2019,144.68,DIS
12/24/2019,145.29,DIS
12/26/2019,145.7,DIS
12/27/2019,145.75,DIS
12/30/2019,143.77,DIS
